id_cliente,edad,genero,ingresos,plataforma,interacciones,compras,promedio_ticket,total_gastado,fecha_primer_compra,fecha_ultima_compra,dias_desde_ultima,recomendaciones,costo_adquisicion
C06254,18,F,18000,Instagram,31,1,17,17,2023-08-07,2025-01-28,63,1,13
C06255,42,M,56142,Facebook,11,3,55,165,2023-07-16,2025-01-11,80,1,31
C06256,37,M,39171,Instagram,28,1,33,33,2024-01-23,2024-11-21,131,0,21
C06257,32,F,61356,Instagram,32,3,42,126,2023-07-15,2024-10-18,165,0,19
C06258,37,F,54429,Instagram,30,2,27,54,2024-02-25,2025-02-18,42,0,16
C06259,34,M,61713,Facebook,9,1,93,93,2023-09-05,2025-01-17,74,1,32
C06260,19,M,31212,Instagram,36,3,30,90,2024-03-02,2024-12-29,93,0,20
C06261,38,F,72223,Instagram,27,1,59,59,2023-03-16,2024-10-11,172,1,16
C06262,24,F,18000,Instagram,30,1,44,44,2023-10-30,2025-02-03,57,0,20
C06263,39,F,44095,Instagram,32,5,33,165,2024-02-07,2024-12-20,102,1,21
C06264,57,F,82804,Facebook,19,5,64,320,2022-09-06,2024-10-27,156,1,21
C06265,30,M,30900,Instagram,32,3,17,51,2022-12-21,2024-10-13,170,0,18
C06266,52,F,71342,Facebook,15,1,84,84,2023-08-08,2024-10-23,160,0,25
C06267,24,M,29408,TikTok,38,2,24,48,2023-06-22,2024-11-14,138,0,16
C06268,31,F,18000,Instagram,33,2,48,96,2023-05-27,2025-01-01,90,1,13
C06269,39,F,41497,Facebook,12,4,91,364,2022-07-31,2024-10-25,158,0,35
C06270,19,F,66172,Instagram,29,4,46,184,2022-11-20,2024-10-17,166,0,20
C06271,24,F,18000,TikTok,47,1,33,33,2022-06-25,2024-11-23,129,1,14
C06272,25,F,49995,Instagram,29,1,43,43,2022-12-01,2025-02-06,54,1,17
C06273,35,M,67849,Instagram,25,1,43,43,2023-07-08,2024-11-17,135,0,24
C06274,39,F,77002,Instagram,38,4,47,188,2023-06-09,2025-03-17,15,0,10
C06275,29,M,48464,TikTok,43,2,22,44,2024-01-03,2025-01-17,74,0,17
C06276,19,M,18000,TikTok,47,2,23,46,2023-01-15,2024-10-06,177,0,17
C06277,56,M,51696,Facebook,12,2,58,116,2024-06-08,2025-02-28,32,0,27
C06278,33,M,18000,Facebook,12,2,84,168,2022-08-12,2024-12-31,91,0,31
C06279,36,F,63689,Facebook,17,2,43,86,2022-09-23,2025-01-10,81,0,15
C06280,20,F,27549,Instagram,30,1,53,53,2024-01-04,2024-11-19,133,0,17
C06281,22,F,26297,TikTok,35,1,21,21,2022-08-19,2025-01-02,89,1,5
C06282,18,F,42703,TikTok,49,2,29,58,2024-03-07,2024-10-29,154,0,16
C06283,22,F,36344,Instagram,29,2,45,90,2022-12-22,2024-11-08,144,0,12
C06284,59,M,59673,Facebook,11,1,66,66,2023-04-10,2024-12-27,95,2,24
C06285,23,M,34760,Instagram,24,1,25,25,2024-04-08,2024-11-06,146,0,11
C06286,47,M,40692,Facebook,11,1,68,68,2022-12-06,2024-10-31,152,0,21
C06287,51,F,40637,Facebook,17,1,74,74,2023-09-02,2024-10-30,153,1,31
C06288,25,F,39541,TikTok,38,2,14,28,2022-09-07,2024-12-28,94,1,20
C06289,25,F,19370,TikTok,38,1,25,25,2023-02-10,2025-03-21,11,0,14
C06290,23,F,18000,TikTok,39,3,38,114,2022-12-20,2025-03-19,13,0,16
C06291,26,M,36628,TikTok,38,4,17,68,2023-11-23,2024-12-07,115,0,10
C06292,29,F,56995,Instagram,35,2,24,48,2022-07-20,2024-10-19,164,2,17
C06293,30,M,41823,TikTok,40,3,19,57,2022-07-28,2024-10-15,168,0,10
C06294,25,F,38942,TikTok,48,2,37,74,2024-08-04,2025-02-22,38,0,10
C06295,47,F,54345,Facebook,21,2,105,210,2024-02-15,2025-03-07,25,1,32
C06296,30,M,60840,TikTok,38,1,36,36,2024-04-06,2024-12-08,114,0,20
C06297,24,F,70942,TikTok,41,1,20,20,2024-01-20,2024-11-24,128,1,5
C06298,17,F,24913,TikTok,37,4,14,56,2023-08-22,2024-11-08,144,0,9
C06299,35,M,40126,Instagram,30,3,22,66,2023-01-17,2025-02-21,39,1,24
C06300,57,F,71300,Facebook,15,1,109,109,2024-02-07,2025-01-22,69,0,16
C06301,18,F,62889,Instagram,28,3,31,93,2022-09-09,2024-12-09,113,1,25
C06302,21,M,41355,TikTok,51,2,29,58,2023-03-06,2024-10-08,175,1,12
C06303,27,F,50375,Instagram,31,3,42,126,2022-09-15,2024-10-27,156,0,18
C06304,25,M,55171,Instagram,36,2,39,78,2024-03-03,2025-02-03,57,0,20
C06305,27,M,32297,Instagram,22,3,53,159,2023-01-16,2024-10-20,163,1,22
C06306,20,M,20532,TikTok,45,1,14,14,2022-10-15,2025-03-21,11,1,10
C06307,23,F,68420,TikTok,40,2,19,38,2022-11-27,2024-12-26,96,0,18
C06308,59,F,100086,Facebook,17,4,55,220,2024-01-21,2025-03-01,31,1,15
C06309,35,F,77254,Facebook,16,5,70,350,2022-05-24,2024-10-04,179,0,17
C06310,40,F,64351,Instagram,31,4,39,156,2024-03-01,2024-10-21,162,0,17
C06311,50,M,64412,Facebook,14,1,87,87,2023-11-03,2024-11-23,129,2,15
C06312,58,M,94786,Facebook,11,3,61,183,2024-01-15,2024-12-30,92,0,17
C06313,29,M,44204,Instagram,29,3,38,114,2023-02-22,2025-03-22,10,0,16
C06314,57,M,87373,Facebook,15,1,79,79,2022-08-20,2024-10-15,168,0,35
C06315,57,M,69343,Facebook,12,1,83,83,2024-08-04,2025-03-14,18,1,22
C06316,52,F,78941,Facebook,16,5,47,235,2024-04-22,2025-03-10,22,0,22
C06317,22,F,38409,TikTok,39,1,37,37,2022-12-17,2025-01-15,76,0,11
C06318,44,F,48006,Facebook,10,1,103,103,2023-06-01,2024-10-17,166,0,25
C06319,19,F,42360,Instagram,37,3,19,57,2022-08-01,2024-10-19,164,0,24
C06320,29,M,29932,TikTok,40,1,16,16,2024-03-17,2024-12-03,119,1,17
C06321,30,M,43787,Instagram,28,4,59,236,2022-09-10,2025-02-14,46,0,10
C06322,31,M,73616,Facebook,13,1,93,93,2023-09-29,2024-11-26,126,1,20
C06323,18,M,52272,Instagram,33,2,42,84,2024-03-06,2024-10-06,177,0,17
C06324,41,M,40696,Facebook,15,2,96,192,2022-12-20,2024-10-18,165,0,15
C06325,31,M,18000,Instagram,21,4,47,188,2024-05-16,2025-02-17,43,1,19
C06326,37,F,60302,Facebook,20,2,100,200,2022-11-16,2024-11-01,151,0,31
C06327,41,M,61190,Facebook,19,3,90,270,2023-10-16,2025-03-09,23,1,30
C06328,39,M,61987,Instagram,29,1,22,22,2023-10-24,2024-12-21,101,0,20
C06329,30,F,40332,TikTok,35,4,18,72,2023-09-11,2024-11-06,146,0,10
C06330,19,M,29517,TikTok,47,1,22,22,2022-10-21,2024-12-12,110,0,7
C06331,19,F,46330,TikTok,41,5,14,70,2023-10-30,2024-12-08,114,0,19
C06332,18,F,18000,Instagram,36,5,43,215,2024-03-30,2024-11-26,126,1,13
C06333,21,F,18000,TikTok,30,2,34,68,2022-10-10,2024-12-04,118,0,14
C06334,19,F,18000,Instagram,25,2,54,108,2023-03-10,2025-02-16,44,1,11
C06335,28,F,43395,Instagram,40,2,53,106,2023-01-26,2024-11-10,142,0,23
C06336,42,F,28795,Facebook,12,3,118,354,2024-05-20,2024-12-19,103,0,33
C06337,23,F,30681,TikTok,37,2,15,30,2022-08-19,2024-11-13,139,2,10
C06338,28,F,18000,Instagram,32,1,24,24,2023-05-26,2024-10-21,162,0,21
C06339,46,M,70631,Facebook,14,2,73,146,2023-07-30,2024-10-22,161,1,28
C06340,24,F,28255,TikTok,47,1,33,33,2023-01-07,2024-11-13,139,1,6
C06341,40,M,71914,Instagram,24,2,50,100,2024-07-14,2025-03-10,22,0,16
C06342,36,M,39198,Facebook,13,1,56,56,2024-01-10,2025-02-16,44,0,31
C06343,21,F,41594,TikTok,40,1,12,12,2022-12-17,2024-10-12,171,0,5
C06344,41,F,23632,Facebook,14,3,117,351,2024-07-12,2025-03-19,13,0,25
C06345,45,F,47362,Facebook,13,1,87,87,2022-09-06,2025-01-25,66,0,17
C06346,21,F,20945,TikTok,43,1,25,25,2022-11-21,2025-01-21,70,0,10
C06347,18,F,18000,Instagram,36,1,45,45,2023-05-09,2024-11-15,137,0,14
C06348,22,F,23419,Instagram,30,5,34,170,2024-01-15,2024-11-08,144,1,14
C06349,24,F,40820,Instagram,21,1,37,37,2022-08-13,2024-10-24,159,0,21
C06350,35,F,25077,Instagram,36,1,19,19,2022-10-05,2025-03-09,23,0,23
C06351,40,F,57714,Facebook,9,2,51,102,2023-09-27,2024-10-16,167,0,17
C06352,48,M,44765,Facebook,9,3,113,339,2024-02-03,2024-10-18,165,0,32
C06353,32,F,66102,Facebook,17,2,84,168,2023-08-04,2024-10-08,175,1,19
C06354,37,F,18000,Facebook,8,1,91,91,2022-09-11,2024-10-14,169,1,35
C06355,35,F,36192,Facebook,10,2,65,130,2022-10-28,2025-03-18,14,1,29
C06356,29,F,51461,Instagram,29,2,29,58,2023-08-15,2025-01-14,77,2,11
C06357,37,F,61572,Instagram,31,2,18,36,2023-10-11,2024-12-08,114,2,23
C06358,30,F,46099,Facebook,14,1,85,85,2023-12-26,2024-10-27,156,1,32
C06359,40,M,68170,Instagram,33,2,20,40,2023-06-27,2024-11-15,137,0,19
C06360,27,F,51625,TikTok,39,2,26,52,2024-02-15,2025-02-12,48,1,11
C06361,18,M,36104,Instagram,32,1,40,40,2022-12-26,2024-12-09,113,0,20
C06362,33,M,28137,Facebook,8,2,67,134,2024-02-10,2024-10-30,153,0,26
C06363,27,M,33962,Instagram,23,1,59,59,2022-08-06,2024-12-03,119,0,18
C06364,28,F,63807,TikTok,37,1,35,35,2023-04-25,2025-03-03,29,0,14
C06365,50,M,86297,Facebook,17,2,94,188,2023-07-28,2025-03-04,28,1,31
C06366,27,F,29508,Instagram,42,4,57,228,2023-11-05,2025-02-08,52,0,23
C06367,23,F,34970,Instagram,31,4,33,132,2024-06-09,2025-02-24,36,0,20
C06368,57,F,74793,Facebook,14,2,105,210,2023-02-05,2024-11-20,132,0,27
C06369,37,M,32762,Facebook,19,3,112,336,2024-03-02,2024-12-11,111,1,19
C06370,24,M,34812,Instagram,30,2,32,64,2022-10-10,2024-12-20,102,0,11
C06371,20,F,45952,Instagram,19,2,59,118,2023-12-03,2025-02-11,49,0,24
C06372,27,M,29841,Instagram,25,2,55,110,2024-06-09,2025-01-21,70,0,15
C06373,32,F,62113,Facebook,15,1,98,98,2024-03-23,2024-11-04,148,0,17
C06374,37,M,50896,Facebook,16,2,93,186,2024-04-09,2025-01-15,76,0,29
C06375,53,M,82714,Facebook,24,4,100,400,2024-02-15,2025-02-26,34,0,34
C06376,22,M,18000,Instagram,21,4,20,80,2023-01-19,2025-01-25,66,1,20
C06377,18,M,18000,TikTok,45,3,40,120,2023-08-11,2024-10-23,160,2,10
C06378,45,F,87294,Facebook,16,2,46,92,2022-09-07,2024-12-12,110,0,22
C06379,39,F,58690,Instagram,29,3,58,174,2022-12-19,2024-12-26,96,1,19
C06380,37,M,56290,Instagram,30,1,59,59,2024-07-20,2025-03-05,27,0,22
C06381,51,M,84738,Facebook,11,1,90,90,2023-03-21,2024-11-14,138,0,28
C06382,19,M,18000,Instagram,37,3,50,150,2023-08-10,2025-03-19,13,0,10
C06383,45,M,63308,Facebook,17,2,99,198,2023-02-23,2024-11-05,147,1,32
C06384,50,F,61649,Facebook,14,3,97,291,2024-01-27,2024-11-05,147,1,32
C06385,45,M,57955,Facebook,10,1,110,110,2023-07-14,2025-03-03,29,0,16
C06386,30,F,56337,Facebook,13,3,115,345,2023-01-15,2024-12-10,112,0,20
C06387,28,M,42360,TikTok,33,1,29,29,2023-01-20,2024-10-20,163,1,11
C06388,29,F,18000,Instagram,24,2,35,70,2022-10-02,2024-10-28,155,1,16
C06389,18,F,18000,Instagram,39,6,53,318,2023-05-18,2024-12-31,91,0,12
C06390,51,F,58138,Facebook,15,2,56,112,2024-06-08,2025-03-22,10,0,15
C06391,28,F,65401,Instagram,23,2,53,106,2022-04-29,2024-10-12,171,0,18
C06392,39,F,37839,Instagram,30,5,27,135,2023-08-06,2024-10-12,171,0,11
C06393,29,F,50998,Instagram,25,2,15,30,2022-06-28,2024-12-05,117,0,25
C06394,36,F,47568,Instagram,34,2,30,60,2022-10-21,2025-02-28,32,0,20
C06395,24,M,50898,Instagram,33,4,32,128,2022-12-12,2024-11-13,139,0,22
C06396,24,M,45420,Instagram,29,2,60,120,2024-03-31,2024-12-19,103,0,16
C06397,37,M,48079,Instagram,29,1,40,40,2023-07-24,2024-11-20,132,1,20
C06398,49,M,72753,Facebook,17,1,51,51,2023-12-19,2025-02-03,57,2,19
C06399,55,F,80207,Facebook,22,3,57,171,2022-10-25,2024-10-11,172,1,16
C06400,42,F,34427,Facebook,13,1,88,88,2024-07-09,2025-02-15,45,0,29
C06401,20,F,36646,Instagram,29,2,43,86,2023-11-03,2024-11-03,149,0,25
C06402,29,M,18000,Instagram,32,1,51,51,2023-10-01,2025-02-15,45,1,13
C06403,49,M,52660,Facebook,12,5,48,240,2023-08-04,2025-03-11,21,3,32
C06404,40,M,76706,Instagram,36,2,33,66,2024-03-03,2024-12-16,106,0,18
C06405,17,M,18000,TikTok,47,1,18,18,2023-02-06,2025-01-14,77,0,19
C06406,60,M,33551,Facebook,5,3,82,246,2022-12-02,2024-10-14,169,0,19
C06407,50,M,71380,Facebook,16,1,75,75,2022-10-21,2024-12-21,101,1,24
C06408,47,M,88518,Facebook,13,2,55,110,2023-03-29,2024-10-09,174,1,24
C06409,43,F,57253,Facebook,12,3,80,240,2023-12-11,2024-12-15,107,1,20
C06410,32,M,70605,Facebook,14,3,50,150,2023-12-19,2024-11-14,138,0,25
C06411,49,F,46147,Facebook,14,2,90,180,2024-04-18,2024-12-03,119,1,22
C06412,18,M,18000,Instagram,21,1,24,24,2022-09-21,2025-02-22,38,2,14
C06413,32,M,56859,Instagram,26,2,56,112,2022-06-21,2024-10-25,158,0,11
C06414,18,F,30501,Instagram,25,1,53,53,2022-10-18,2025-01-25,66,0,19
C06415,33,M,23017,Instagram,32,2,41,82,2024-05-06,2024-12-13,109,0,10
C06416,56,M,90823,Facebook,18,1,65,65,2023-07-11,2025-01-27,64,2,27
C06417,40,M,64803,Facebook,25,3,93,279,2023-01-15,2025-01-26,65,0,29
C06418,29,M,26837,TikTok,42,3,27,81,2023-11-14,2025-02-10,50,2,11
C06419,51,M,85315,Facebook,12,2,84,168,2022-11-29,2024-10-30,153,1,32
C06420,37,F,62538,Facebook,16,1,68,68,2024-03-16,2025-03-18,14,1,21
C06421,16,F,18000,TikTok,42,4,38,152,2024-04-23,2025-01-26,65,0,16
C06422,43,F,57242,Facebook,11,1,90,90,2024-03-02,2024-11-22,130,0,31
C06423,26,F,34736,TikTok,44,3,31,93,2024-05-14,2025-01-20,71,0,8
C06424,49,M,100027,Facebook,16,3,97,291,2023-03-02,2025-01-01,90,0,23
C06425,18,M,76126,TikTok,36,2,26,52,2024-01-18,2024-11-13,139,1,10
C06426,35,F,63920,Facebook,13,3,117,351,2023-12-15,2025-01-24,67,1,17
C06427,36,F,19893,Instagram,19,3,49,147,2022-08-30,2024-12-12,110,0,13
C06428,33,F,66424,Facebook,17,1,43,43,2024-06-29,2025-01-31,60,0,20
C06429,54,M,80805,Facebook,19,2,116,232,2023-02-15,2024-11-15,137,0,18
C06430,49,M,65634,Facebook,12,2,61,122,2023-12-25,2025-03-11,21,0,31
C06431,18,M,23058,Instagram,25,3,35,105,2023-12-11,2024-11-30,122,0,22
C06432,24,M,41024,TikTok,38,2,32,64,2022-09-06,2024-12-22,100,1,13
C06433,57,M,65522,Facebook,18,1,59,59,2022-07-09,2024-11-09,143,1,34
C06434,29,F,64958,TikTok,42,5,30,150,2022-09-24,2024-12-08,114,0,6
C06435,35,F,18000,Facebook,13,3,40,120,2023-07-08,2025-03-12,20,0,16
C06436,56,M,48000,Facebook,16,2,105,210,2022-07-01,2024-10-11,172,0,19
C06437,22,M,22600,Instagram,41,4,44,176,2023-05-10,2025-03-03,29,1,11
C06438,38,M,18000,Facebook,6,2,52,104,2024-01-05,2024-11-19,133,0,29
C06439,23,M,18000,TikTok,29,1,26,26,2022-10-28,2024-10-25,158,0,5
C06440,18,F,31522,TikTok,36,1,25,25,2022-11-26,2025-02-15,45,0,15
C06441,28,F,61143,TikTok,41,2,17,34,2024-07-06,2025-03-02,30,0,13
C06442,30,F,31816,TikTok,40,1,22,22,2023-08-24,2024-12-28,94,0,7
C06443,35,F,52177,Instagram,38,6,28,168,2023-04-03,2024-10-05,178,0,22
C06444,35,F,59336,Facebook,9,1,111,111,2024-02-29,2025-02-18,42,1,15
C06445,32,M,33355,Facebook,15,2,46,92,2024-08-06,2025-03-09,23,0,33
C06446,35,M,62976,Instagram,19,2,53,106,2023-12-09,2024-10-25,158,0,24
C06447,46,F,44315,Facebook,13,1,85,85,2022-10-13,2025-02-07,53,0,30
C06448,36,F,51210,Instagram,31,1,44,44,2022-12-17,2025-02-05,55,0,15
C06449,32,F,20690,Instagram,26,2,22,44,2024-04-30,2025-02-24,36,1,13
C06450,24,M,29772,Instagram,26,2,16,32,2023-08-29,2024-10-18,165,0,15
C06451,40,M,60282,Instagram,25,1,23,23,2022-11-11,2024-12-07,115,2,10
C06452,17,F,41779,TikTok,35,2,19,38,2022-11-14,2024-12-24,98,0,15
C06453,50,M,61719,Facebook,21,5,52,260,2023-01-28,2025-01-23,68,0,21
C06454,53,M,54924,Facebook,17,2,63,126,2023-05-02,2024-11-16,136,0,19
C06455,21,F,39083,TikTok,42,1,12,12,2023-01-15,2024-11-09,143,2,12
C06456,22,M,32332,TikTok,37,3,36,108,2023-07-28,2025-01-31,60,0,13
C06457,21,M,21365,Instagram,42,2,25,50,2022-05-19,2024-10-29,154,0,13
C06458,33,F,47063,Instagram,37,3,56,168,2023-03-06,2025-02-21,39,0,20
C06459,30,F,50659,Instagram,33,1,43,43,2024-04-01,2024-12-24,98,0,14
C06460,18,M,18000,Instagram,38,2,46,92,2022-05-12,2024-10-25,158,1,25
C06461,55,M,47229,Facebook,17,1,43,43,2022-10-18,2025-01-05,86,1,27
C06462,28,M,18000,Instagram,30,3,22,66,2022-05-27,2024-10-11,172,0,18
C06463,43,M,40557,Facebook,18,1,53,53,2023-02-18,2024-11-22,130,0,26
C06464,31,M,77086,Facebook,17,2,111,222,2024-03-26,2025-01-31,60,0,30
C06465,24,F,46642,Instagram,28,4,15,60,2023-07-03,2025-03-20,12,1,16
C06466,39,M,56674,Facebook,7,1,83,83,2023-10-29,2025-02-14,46,0,27
C06467,53,F,83892,Facebook,13,1,111,111,2023-03-18,2025-02-10,50,0,23
C06468,30,F,27043,TikTok,40,1,31,31,2023-12-24,2025-01-03,88,2,14
C06469,50,F,74905,Facebook,11,2,85,170,2023-06-19,2024-11-28,124,0,16
C06470,44,F,48400,Facebook,12,1,65,65,2023-12-02,2025-01-26,65,0,20
C06471,31,F,33125,Instagram,27,4,15,60,2023-11-06,2024-11-06,146,0,20
C06472,42,F,43179,Facebook,16,4,91,364,2023-05-29,2024-11-26,126,0,16
C06473,37,M,46793,Instagram,25,1,31,31,2023-01-05,2024-11-24,128,0,18
C06474,19,M,18000,TikTok,49,3,23,69,2024-04-06,2024-12-13,109,1,20
C06475,33,M,73364,Instagram,26,2,23,46,2024-04-27,2024-11-22,130,1,12
C06476,28,M,34779,TikTok,33,5,18,90,2023-05-15,2024-11-14,138,0,15
C06477,39,F,19208,Facebook,11,2,46,92,2024-01-16,2024-10-17,166,1,19
C06478,51,M,102262,Facebook,16,3,90,270,2024-03-16,2025-02-25,35,0,32
C06479,33,F,42137,Facebook,13,1,107,107,2023-07-29,2024-10-24,159,2,21
C06480,30,M,44306,TikTok,46,3,24,72,2023-02-27,2025-01-07,84,0,7
C06481,29,M,28287,Instagram,23,2,55,110,2022-11-18,2024-12-27,95,1,17
C06482,26,F,30748,Instagram,27,2,23,46,2023-04-22,2025-03-13,19,0,14
C06483,49,F,70260,Facebook,10,1,84,84,2022-10-19,2024-11-30,122,0,35
C06484,34,F,43085,Instagram,26,2,21,42,2023-11-29,2024-12-23,99,0,21
C06485,55,F,47300,Facebook,15,1,87,87,2023-05-06,2024-10-23,160,0,30
C06486,24,F,33759,Instagram,30,3,50,150,2024-03-04,2025-01-29,62,0,15
C06487,30,F,54266,TikTok,54,3,25,75,2022-05-30,2024-10-16,167,0,14
C06488,41,M,70290,Facebook,11,2,52,104,2024-02-07,2024-12-11,111,1,30
C06489,21,M,18000,Instagram,26,1,43,43,2022-10-31,2024-11-22,130,0,23
C06490,27,M,41619,Instagram,23,1,31,31,2024-01-08,2024-10-05,178,0,11
C06491,33,M,50508,Facebook,17,1,52,52,2022-12-22,2025-02-23,37,1,18
C06492,56,F,91967,Facebook,16,2,48,96,2023-02-26,2025-02-24,36,2,27
C06493,29,F,56425,Instagram,30,3,23,69,2023-08-15,2025-01-20,71,1,15
C06494,33,M,63879,Instagram,32,3,56,168,2023-04-19,2024-11-27,125,0,20
C06495,36,F,56194,Instagram,25,5,56,280,2024-03-22,2025-01-15,76,0,18
C06496,57,M,62573,Facebook,21,3,51,153,2023-11-12,2025-02-21,39,0,16
C06497,47,F,45419,Facebook,16,1,54,54,2024-01-21,2025-03-16,16,1,26
C06498,29,F,64467,Instagram,39,3,22,66,2022-11-20,2025-03-15,17,1,22
C06499,44,M,74082,Facebook,15,3,54,162,2024-01-28,2025-02-22,38,2,23
C06500,30,M,37428,Instagram,26,5,31,155,2023-11-23,2024-12-25,97,1,25
C06501,59,F,92553,Facebook,17,2,68,136,2023-07-08,2025-01-07,84,0,22
C06502,30,M,59581,TikTok,46,2,17,34,2023-07-22,2025-01-13,78,3,8
C06503,35,M,49393,Instagram,28,1,16,16,2023-04-08,2025-03-01,31,2,24
C06504,19,M,24200,TikTok,44,3,34,102,2024-01-01,2025-03-22,10,0,9
C06505,29,M,20687,Instagram,32,1,49,49,2022-09-06,2025-02-03,57,0,25
C06506,45,M,19497,Facebook,18,3,48,144,2024-02-13,2025-01-17,74,0,27
C06507,30,M,42571,Facebook,8,2,90,180,2023-11-07,2024-10-24,159,1,25
C06508,24,F,27189,Instagram,25,1,36,36,2023-11-11,2025-03-01,31,3,18
C06509,20,F,18000,Instagram,30,1,34,34,2023-03-09,2024-11-06,146,0,15
C06510,43,F,34631,Facebook,22,4,104,416,2022-07-21,2024-10-22,161,1,19
C06511,39,M,21688,Instagram,29,1,58,58,2023-09-29,2025-03-03,29,1,19
C06512,28,F,35669,TikTok,47,2,12,24,2022-11-29,2025-02-08,52,0,16
C06513,16,M,39002,TikTok,32,3,12,36,2023-10-11,2025-02-23,37,0,8
C06514,30,F,43974,Instagram,27,2,56,112,2023-01-02,2025-03-04,28,0,10
C06515,36,F,18000,Facebook,13,2,95,190,2023-06-28,2024-11-30,122,2,33
C06516,39,M,18000,Facebook,19,3,85,255,2024-04-03,2024-11-04,148,2,24
C06517,34,F,46146,Instagram,31,1,50,50,2023-12-16,2025-02-23,37,0,12
C06518,36,F,34211,Instagram,29,2,26,52,2024-03-21,2025-01-09,82,0,15
C06519,17,M,36175,TikTok,38,1,18,18,2023-03-24,2024-12-28,94,0,16
C06520,29,M,18000,Instagram,30,2,29,58,2024-04-12,2024-11-01,151,1,15
C06521,33,M,38069,Facebook,17,1,97,97,2023-03-04,2024-12-26,96,0,23
C06522,23,F,56809,TikTok,31,4,17,68,2023-10-08,2025-03-15,17,0,15
C06523,29,M,53883,TikTok,38,4,11,44,2023-11-21,2025-03-08,24,0,18
C06524,59,M,53521,Facebook,10,3,96,288,2022-10-18,2024-12-06,116,0,26
C06525,29,F,18000,TikTok,41,2,38,76,2023-05-22,2024-11-28,124,2,9
C06526,26,F,18000,Instagram,24,1,39,39,2023-04-30,2025-03-10,22,0,22
C06527,20,F,69231,TikTok,41,4,34,136,2022-11-17,2024-10-15,168,0,16
C06528,30,F,60862,Facebook,10,1,85,85,2022-05-16,2024-10-30,153,0,32
C06529,19,F,30892,TikTok,46,1,40,40,2022-09-27,2025-01-23,68,0,19
C06530,38,M,22230,Instagram,24,1,37,37,2024-03-18,2025-02-04,56,0,13
C06531,55,F,45253,Facebook,21,4,91,364,2023-09-13,2025-01-31,60,0,21
C06532,40,M,52842,Instagram,25,2,47,94,2022-10-03,2024-10-12,171,0,10
C06533,19,F,31410,Instagram,28,1,33,33,2023-10-07,2025-02-06,54,1,20
C06534,27,M,46756,TikTok,34,2,34,68,2022-07-13,2024-10-22,161,0,13
C06535,29,M,36722,Instagram,24,5,36,180,2022-08-25,2024-10-12,171,0,21
C06536,51,M,45595,Facebook,17,2,70,140,2024-05-08,2025-03-18,14,0,35
C06537,16,F,44164,TikTok,46,4,36,144,2024-04-04,2024-11-28,124,0,18
C06538,37,M,42442,Instagram,27,1,16,16,2022-10-05,2025-03-02,30,1,13
C06539,41,F,59360,Facebook,10,5,83,415,2023-10-03,2024-10-30,153,1,20
C06540,22,F,18000,Instagram,28,5,17,85,2023-06-12,2025-01-27,64,0,12
C06541,17,M,30759,TikTok,33,1,15,15,2024-05-02,2025-03-22,10,0,13
C06542,30,F,51957,Instagram,34,1,20,20,2023-07-19,2024-10-15,168,1,22
C06543,21,F,18000,Instagram,28,1,29,29,2023-01-05,2024-10-22,161,2,22
C06544,35,M,37934,Facebook,13,5,51,255,2023-02-01,2024-10-29,154,2,23
C06545,39,M,18000,Instagram,26,4,34,136,2022-11-20,2025-02-23,37,1,16
C06546,38,F,19711,Instagram,25,5,25,125,2023-12-31,2025-03-13,19,0,25
C06547,29,M,18000,Instagram,28,1,15,15,2023-07-25,2025-01-06,85,2,11
C06548,30,F,18000,Facebook,13,2,45,90,2022-12-10,2025-01-18,73,0,19
C06549,39,M,69764,Instagram,38,3,32,96,2024-01-25,2024-11-18,134,0,22
C06550,18,M,27457,TikTok,50,3,34,102,2022-12-25,2024-11-26,126,1,14
C06551,37,F,58150,Instagram,32,3,29,87,2022-08-29,2024-12-25,97,0,17
C06552,34,F,32231,Facebook,12,1,76,76,2024-04-14,2024-11-10,142,0,15
C06553,37,M,63394,Facebook,11,1,100,100,2023-08-20,2024-12-13,109,2,32
C06554,48,M,74213,Facebook,17,1,96,96,2023-08-29,2025-02-06,54,0,17
C06555,18,M,18000,Instagram,21,2,52,104,2023-06-24,2025-01-01,90,1,21
C06556,21,M,18000,Instagram,38,2,21,42,2022-08-08,2024-11-17,135,0,22
C06557,20,F,32942,TikTok,39,1,32,32,2023-12-24,2024-11-20,132,1,15
C06558,37,M,43201,Instagram,25,1,21,21,2023-07-16,2024-10-22,161,0,19
C06559,24,F,40899,TikTok,39,1,40,40,2023-07-10,2025-03-05,27,0,18
C06560,16,M,48706,TikTok,41,3,24,72,2023-11-01,2024-12-21,101,1,18
C06561,55,M,65715,Facebook,18,2,113,226,2023-11-19,2024-11-06,146,0,19
C06562,28,F,52272,TikTok,40,2,37,74,2024-05-06,2025-03-17,15,0,19
C06563,39,F,79811,Instagram,27,1,29,29,2022-05-28,2024-10-24,159,1,12
C06564,48,M,62648,Facebook,20,3,101,303,2023-09-26,2025-03-04,28,0,21
C06565,26,F,22276,TikTok,38,1,12,12,2023-12-03,2024-12-03,119,0,17
C06566,30,M,18000,Instagram,37,4,20,80,2022-12-04,2024-11-14,138,0,17
C06567,50,F,47433,Facebook,15,3,45,135,2022-11-24,2024-11-11,141,0,26
C06568,26,M,43867,Instagram,27,3,54,162,2024-02-01,2024-12-12,110,1,13
C06569,46,M,68312,Facebook,17,2,61,122,2022-12-25,2024-11-18,134,0,21
