id_cliente,edad,genero,ingresos,plataforma,interacciones,compras,total_gastado,fecha_ultima_compra,costo_adquisicion
C7586,37,M,103269,Instagram,22,3,291,2025-03-09,14
C7587,41,M,108869,TikTok,20,1,70,2025-03-04,16
C7588,27,F,58312,TikTok,16,1,34,2024-12-07,5
C7589,53,M,96471,Facebook,18,1,31,2025-03-08,26
C7590,55,F,70203,Facebook,20,1,31,2025-01-28,31
C7591,36,F,95663,Instagram,23,2,174,2025-01-26,20
C7592,42,F,31873,Facebook,25,2,102,2024-12-26,31
C7593,46,M,101405,Instagram,20,2,166,2024-11-15,11
C7594,47,M,76185,Facebook,19,3,210,2024-12-15,16
C7595,26,M,61991,Instagram,22,3,90,2024-11-27,19
C7596,25,M,112148,Instagram,8,3,66,2024-12-05,11
C7597,32,F,107995,Instagram,23,3,153,2025-03-17,17
C7598,33,M,33296,Instagram,19,1,33,2025-01-20,11
C7599,35,M,81060,Instagram,19,5,305,2025-03-05,17
C7600,35,M,28623,Instagram,16,5,405,2024-10-26,21
C7601,40,M,112292,Facebook,15,2,44,2025-02-15,23
C7602,52,M,39612,Instagram,20,2,120,2024-10-10,10
C7603,49,F,109501,Facebook,17,1,92,2025-03-19,31
C7604,29,F,84930,Instagram,23,2,154,2025-01-24,13
C7605,59,F,63771,Instagram,17,1,39,2025-01-18,17
C7606,37,M,64506,Instagram,25,2,60,2024-12-13,20
C7607,19,F,79264,TikTok,28,3,129,2025-02-13,11
C7608,24,F,25897,Facebook,14,4,160,2024-12-06,21
C7609,19,F,105886,TikTok,12,1,21,2024-11-29,8
C7610,18,M,44089,Facebook,30,1,29,2024-10-05,20
C7611,34,F,24156,TikTok,26,4,184,2025-03-22,19
C7612,39,F,43194,Instagram,16,2,72,2025-01-13,21
C7613,52,F,58354,TikTok,18,1,41,2025-02-24,15
C7614,50,F,57319,Instagram,15,5,475,2025-02-10,23
C7615,29,F,94435,Facebook,17,4,96,2024-11-13,17
C7616,28,M,75421,Instagram,28,5,460,2024-10-04,18
C7617,47,F,48124,Facebook,11,2,186,2025-01-18,33
C7618,39,M,60588,Facebook,29,3,120,2025-02-20,21
C7619,32,M,29592,TikTok,9,3,159,2025-03-18,10
C7620,37,M,99934,TikTok,21,3,204,2024-12-21,17
C7621,54,M,50363,Facebook,27,4,392,2025-02-26,25
C7622,21,M,42797,Instagram,17,2,96,2024-12-13,20
C7623,19,F,38758,TikTok,16,1,54,2025-03-19,16
C7624,38,F,80952,Facebook,17,3,204,2024-12-24,34
C7625,23,F,39378,Facebook,16,2,122,2024-12-22,32
C7626,47,M,34509,Instagram,24,5,365,2024-12-27,19
C7627,54,F,27146,Instagram,22,3,156,2025-03-06,19
C7628,29,M,75069,Facebook,14,2,188,2025-03-07,27
C7629,37,M,111561,Facebook,16,3,174,2025-03-18,26
C7630,39,M,46104,TikTok,15,2,76,2024-10-11,19
C7631,35,F,119017,Instagram,17,2,188,2025-03-14,24
C7632,22,F,118954,Instagram,20,1,40,2025-01-31,15
C7633,47,M,94927,Instagram,15,2,80,2025-01-02,10
C7634,29,F,93955,Instagram,22,1,47,2025-03-19,14
C7635,29,M,74850,Facebook,18,2,138,2025-01-04,19
C7636,42,M,52281,Facebook,22,3,291,2024-12-03,34
C7637,25,M,99862,Facebook,18,2,48,2024-10-28,31
C7638,31,M,116094,TikTok,16,4,352,2024-10-30,6
C7639,25,M,107116,TikTok,18,2,132,2025-01-11,14
C7640,25,M,60961,TikTok,20,2,60,2025-01-23,6
C7641,27,M,108284,Facebook,27,3,147,2025-02-23,31
C7642,46,M,39122,Facebook,22,3,189,2024-11-11,18
C7643,51,M,28975,Facebook,22,1,75,2024-10-30,29
C7644,18,M,33976,Instagram,16,2,66,2024-10-31,21
C7645,51,F,50412,TikTok,13,2,42,2025-01-17,5
C7646,22,M,41858,Instagram,20,3,153,2025-03-12,15
C7647,43,M,35262,Instagram,14,4,328,2024-12-31,13
C7648,33,F,54572,Facebook,23,1,51,2024-11-10,15
C7649,59,M,92028,Instagram,17,3,123,2024-11-04,12
C7650,40,F,43788,Instagram,17,2,74,2024-12-02,19
C7651,34,F,54644,TikTok,27,4,152,2024-12-24,5
C7652,53,M,24208,Facebook,20,2,198,2025-01-23,32
C7653,51,M,85761,TikTok,19,2,144,2024-10-31,19
C7654,45,M,66547,TikTok,17,3,63,2024-10-12,18
C7655,51,F,33625,TikTok,19,3,258,2025-02-21,6
C7656,36,F,30959,TikTok,20,3,153,2025-01-07,15
C7657,46,M,59593,TikTok,25,4,304,2025-01-29,15
C7658,55,M,102176,Instagram,26,1,31,2025-03-22,21
C7659,30,F,40169,Instagram,17,1,96,2024-10-08,13
C7660,29,F,22898,Facebook,15,1,96,2024-12-26,32
C7661,53,F,116953,Facebook,25,2,68,2024-10-16,20
C7662,43,M,92797,Facebook,17,3,219,2024-11-18,19
C7663,32,F,99852,TikTok,27,1,75,2025-02-09,9
C7664,19,F,102622,Instagram,17,1,28,2024-12-28,19
C7665,59,F,103683,Instagram,19,1,32,2025-03-13,12
C7666,19,M,53715,Instagram,18,4,380,2024-10-16,10
C7667,34,F,70962,Facebook,20,1,65,2024-10-09,22
C7668,43,F,102300,Facebook,17,3,171,2024-10-27,16
C7669,26,M,77173,Facebook,13,4,148,2024-10-24,20
C7670,42,M,24183,Facebook,20,3,78,2024-11-08,31
C7671,18,M,35219,Facebook,16,2,52,2024-11-03,24
C7672,40,F,81968,TikTok,16,5,185,2024-12-03,18
C7673,54,M,119842,Facebook,18,3,294,2024-10-07,28
C7674,22,F,106094,Instagram,22,3,195,2025-01-07,13
C7675,59,F,72320,Facebook,18,3,147,2025-03-19,21
C7676,24,M,68846,Facebook,12,2,96,2024-12-23,31
C7677,53,M,47746,Instagram,27,2,108,2024-10-25,10
C7678,45,F,65456,Facebook,20,3,267,2024-11-18,32
C7679,49,M,104816,Instagram,18,3,105,2025-03-17,13
C7680,33,F,40998,Facebook,14,3,144,2024-11-11,28
C7681,56,F,53704,Facebook,19,3,135,2025-02-10,29
C7682,38,F,79370,TikTok,13,3,96,2025-01-21,17
C7683,52,M,51733,TikTok,20,5,280,2025-02-21,19
C7684,31,F,58602,Facebook,18,2,190,2024-11-15,17
C7685,56,M,32553,Facebook,22,3,201,2025-01-07,34
C7686,42,M,43786,Facebook,17,1,88,2024-12-05,15
C7687,53,M,102370,Facebook,22,2,178,2025-02-28,32
C7688,29,M,72891,Instagram,22,3,159,2024-12-19,19
C7689,54,M,31005,Facebook,19,2,198,2025-02-12,32
C7690,21,M,31151,Facebook,15,4,292,2025-01-22,34
C7691,46,F,106624,TikTok,21,3,108,2024-12-06,5
C7692,49,M,116600,Instagram,32,4,276,2024-11-24,13
C7693,32,F,89278,TikTok,24,2,104,2024-11-29,17
C7694,58,F,67020,Instagram,26,2,182,2024-12-07,15
C7695,56,F,100588,Instagram,17,2,134,2025-03-09,13
C7696,43,M,35325,Facebook,10,2,126,2024-10-21,24
C7697,50,M,88628,TikTok,21,1,36,2025-03-19,14
C7698,56,F,101678,Instagram,19,1,85,2025-01-01,10
C7699,35,M,94930,Instagram,18,1,77,2025-01-17,13
C7700,57,F,53321,Instagram,29,2,80,2024-12-30,24
C7701,33,F,100581,TikTok,18,2,152,2025-01-11,14
C7702,41,F,30349,TikTok,26,2,76,2024-12-27,12
C7703,53,F,74400,Instagram,15,2,178,2025-02-12,12
C7704,40,M,119072,Facebook,28,5,295,2025-03-02,29
C7705,27,M,59233,Instagram,15,4,284,2024-11-05,10
C7706,26,M,119373,Instagram,19,3,261,2024-11-11,14
C7707,58,M,97770,TikTok,15,2,160,2025-03-14,5
C7708,27,M,100751,Facebook,23,3,81,2024-11-24,25
C7709,29,F,80484,TikTok,20,3,69,2025-01-26,17
C7710,38,F,74009,Instagram,21,3,114,2024-12-29,14
C7711,27,M,61113,TikTok,16,2,68,2025-01-17,18
C7712,54,M,64392,Facebook,14,2,120,2025-01-15,28
C7713,57,M,69936,TikTok,26,1,77,2024-12-18,14
C7714,28,M,100997,Facebook,23,1,23,2024-10-06,28
C7715,55,F,24152,TikTok,24,3,189,2024-12-16,5
C7716,28,F,114348,TikTok,18,1,91,2025-02-04,13
C7717,50,F,60143,Instagram,15,2,70,2025-01-26,19
C7718,27,F,40003,Facebook,10,1,67,2025-01-24,26
C7719,32,M,78311,Instagram,22,3,195,2025-02-13,24
C7720,30,F,67065,Instagram,21,2,70,2024-10-30,21
C7721,19,M,51077,TikTok,26,1,75,2024-12-27,5
C7722,34,F,78700,Facebook,18,2,158,2025-03-02,20
C7723,52,M,28614,Facebook,15,1,20,2024-10-12,26
C7724,18,F,32313,Instagram,24,1,50,2024-10-10,11
C7725,32,M,63421,Facebook,29,1,33,2024-10-20,30
C7726,28,M,83973,Instagram,16,2,74,2025-01-05,10
C7727,53,F,107436,Instagram,20,3,270,2024-11-06,18
C7728,57,F,39097,Instagram,29,1,23,2024-10-18,13
C7729,21,M,59662,Instagram,16,1,37,2024-11-12,11
C7730,51,M,48281,Instagram,22,3,183,2024-11-30,11
C7731,47,F,90257,Instagram,28,2,182,2025-01-25,16
C7732,38,F,23873,Facebook,20,2,190,2025-01-13,26
C7733,18,F,89882,Facebook,26,2,172,2024-12-19,18
C7734,37,F,83102,Instagram,22,2,94,2024-12-05,19
C7735,52,F,24614,TikTok,11,5,380,2024-12-05,10
C7736,46,M,101531,Facebook,11,2,66,2024-10-28,16
C7737,23,M,49259,Facebook,13,3,87,2025-02-24,20
C7738,31,F,105256,Facebook,21,3,258,2025-02-21,23
C7739,46,M,86131,Facebook,31,3,75,2025-02-11,18
C7740,23,F,74936,TikTok,17,3,123,2025-01-26,8
C7741,31,F,99987,TikTok,25,4,364,2025-02-27,7
C7742,50,F,55407,Instagram,21,1,51,2025-01-02,20
C7743,42,F,42704,Instagram,18,1,52,2025-02-12,16
C7744,42,M,50782,Facebook,17,3,237,2024-12-04,21
C7745,59,M,52959,Instagram,16,1,27,2025-03-10,13
C7746,43,M,41482,TikTok,17,4,144,2024-11-07,14
C7747,54,F,21916,TikTok,15,2,126,2024-12-15,8
C7748,56,M,66858,Facebook,12,2,118,2025-03-01,29
C7749,22,F,48691,Facebook,19,5,130,2025-01-02,22
C7750,27,F,35210,Facebook,13,5,225,2025-01-27,19
C7751,51,M,24497,TikTok,23,3,105,2025-02-22,15
C7752,18,M,48283,Facebook,27,4,184,2024-12-13,27
C7753,52,F,55407,TikTok,21,1,93,2025-03-22,17
C7754,55,F,77307,Instagram,21,2,108,2025-02-09,16
C7755,20,F,95051,Instagram,22,1,90,2024-10-27,13
C7756,44,F,88017,Instagram,26,2,128,2024-12-11,20
C7757,24,F,41548,Facebook,24,2,118,2025-03-05,34
C7758,18,F,32448,Instagram,24,3,141,2024-11-20,16
C7759,24,M,91276,Facebook,28,4,280,2025-01-27,34
C7760,21,M,79605,Facebook,20,1,29,2024-11-30,31
C7761,19,M,33886,Instagram,19,1,37,2025-02-09,20
C7762,57,F,53915,TikTok,23,2,88,2025-02-28,6
C7763,41,F,53673,Facebook,18,3,138,2024-10-11,24
C7764,35,M,32550,TikTok,14,1,95,2025-02-03,11
C7765,20,M,98168,Instagram,15,2,60,2025-02-19,19
C7766,25,F,91827,Instagram,32,3,66,2024-10-31,14
C7767,50,F,104535,Instagram,25,1,67,2024-12-08,21
C7768,31,F,97044,Instagram,22,3,219,2024-11-18,10
C7769,18,F,103162,TikTok,19,3,165,2025-02-19,7
C7770,56,M,93244,Instagram,18,3,210,2025-02-20,23
C7771,28,M,64627,Facebook,22,2,122,2025-02-04,30
C7772,23,F,81292,TikTok,25,2,158,2025-01-31,7
C7773,24,F,87467,Instagram,15,1,73,2024-11-15,12
C7774,20,F,74486,Instagram,21,1,89,2024-10-12,18
C7775,44,F,29324,TikTok,23,4,288,2024-11-25,15
C7776,30,F,40478,Instagram,25,3,105,2024-10-16,22
C7777,56,F,59520,TikTok,20,3,171,2025-02-09,12
C7778,57,M,63856,Instagram,11,3,252,2024-12-20,21
C7779,38,M,48841,TikTok,26,2,108,2025-01-29,7
C7780,36,F,38696,Instagram,16,2,130,2024-10-14,10
C7781,18,M,31270,Instagram,14,2,74,2024-12-30,20
C7782,59,F,83843,Instagram,21,4,212,2024-12-29,17
C7783,50,F,31210,Instagram,21,3,153,2024-11-18,17
C7784,36,F,105420,TikTok,22,1,52,2024-12-17,12
C7785,58,F,28402,Instagram,22,2,100,2025-02-22,23
C7786,28,M,118415,Instagram,16,5,250,2025-01-29,22
C7787,39,F,118111,Instagram,13,3,201,2025-02-03,13
C7788,21,F,69491,Facebook,21,3,297,2025-03-04,25
C7789,28,F,62187,TikTok,29,2,58,2025-03-20,8
C7790,25,M,29834,TikTok,18,3,279,2024-10-09,12
C7791,49,F,83770,Instagram,19,5,240,2025-02-22,24
C7792,37,F,85358,Instagram,25,2,116,2024-12-11,11
C7793,38,F,37576,Facebook,24,3,189,2024-11-18,30
C7794,51,M,60978,TikTok,19,3,180,2024-11-17,10
C7795,55,F,71123,Instagram,16,2,52,2025-03-11,19
C7796,58,F,67520,Facebook,25,3,273,2024-11-25,30
C7797,32,F,31813,Instagram,10,1,75,2024-11-18,21
C7798,59,M,45485,Instagram,20,1,56,2024-12-11,14
C7799,20,F,47259,Facebook,24,1,70,2024-10-11,15
C7800,51,M,28692,Instagram,13,5,190,2024-10-10,16
C7801,39,M,28413,TikTok,19,2,198,2024-12-04,8
C7802,34,F,52647,TikTok,12,2,64,2024-11-23,5
C7803,27,M,42433,Facebook,30,3,225,2025-01-31,17
C7804,59,M,86700,Facebook,21,1,56,2024-11-09,16
C7805,38,F,72729,Facebook,25,3,162,2024-10-14,27
C7806,36,M,57705,TikTok,24,2,136,2024-10-14,13
C7807,20,M,114930,Facebook,33,2,158,2024-12-15,18
C7808,34,F,57417,Instagram,14,5,180,2024-11-30,16
C7809,19,M,20762,Instagram,20,2,66,2025-03-15,24
C7810,29,F,64934,Facebook,17,3,195,2025-03-09,17
C7811,20,F,66220,Facebook,17,3,162,2025-01-20,22
C7812,41,F,57440,TikTok,22,2,116,2025-01-24,17
C7813,43,M,73733,Instagram,21,2,172,2025-01-25,14
C7814,23,M,56599,TikTok,15,2,176,2025-03-13,13
C7815,37,M,35381,TikTok,25,3,294,2025-03-10,16
C7816,41,F,81277,TikTok,16,2,82,2025-01-22,5
C7817,39,M,104059,Instagram,17,2,182,2025-03-19,10
C7818,57,F,91242,Facebook,24,5,475,2025-02-11,23
C7819,42,F,71257,Facebook,23,3,126,2025-02-18,27
C7820,45,M,22947,TikTok,19,1,85,2024-12-31,16
C7821,57,M,79457,Facebook,20,3,105,2025-02-02,30
C7822,51,F,108057,Instagram,16,4,268,2025-02-14,14
C7823,29,F,23805,Facebook,16,2,188,2024-11-03,16
C7824,56,M,82674,Facebook,13,5,240,2024-12-04,16
C7825,55,M,72924,Instagram,16,1,81,2025-03-16,13
C7826,55,M,118500,Facebook,21,2,144,2024-12-03,33
C7827,38,F,70513,TikTok,13,1,62,2025-02-19,10
C7828,48,M,21456,TikTok,23,3,180,2025-02-09,6
C7829,47,M,118228,Instagram,17,2,138,2025-01-07,17
C7830,25,F,117024,Facebook,17,1,67,2025-02-28,22
C7831,56,F,41415,Instagram,21,2,148,2024-10-22,20
C7832,36,F,78151,Instagram,28,2,116,2025-03-10,15
C7833,47,M,71305,Instagram,22,3,225,2024-10-21,12
C7834,57,F,51976,Facebook,18,3,267,2024-11-06,18
C7835,26,F,65012,TikTok,14,4,84,2024-10-15,7
C7836,55,M,76563,Instagram,25,2,88,2024-12-19,16
C7837,19,M,48631,Facebook,22,4,84,2025-01-15,26
C7838,21,F,34397,Instagram,17,2,182,2024-10-30,20
C7839,57,F,37050,TikTok,13,1,57,2025-01-02,14
C7840,29,M,111240,Facebook,17,1,89,2024-12-26,34
C7841,57,F,103782,Facebook,21,4,264,2025-01-07,29
C7842,20,M,21404,Facebook,16,2,164,2024-11-15,24
C7843,28,F,32543,Instagram,19,1,90,2024-11-11,18
C7844,49,M,95364,Facebook,22,1,32,2024-10-17,28
C7845,22,F,65322,Facebook,22,2,100,2024-11-25,20
C7846,34,F,83689,Facebook,22,4,268,2024-12-01,31
C7847,39,M,113082,Facebook,19,2,118,2024-12-30,18
C7848,56,F,97393,TikTok,26,2,130,2025-02-27,16
C7849,19,M,109786,TikTok,13,5,280,2024-11-25,8
C7850,38,F,109227,TikTok,20,3,273,2024-10-19,14
C7851,53,M,119334,Instagram,19,2,68,2025-03-06,12
C7852,29,M,20429,Facebook,29,2,82,2024-11-06,18
C7853,38,M,67106,Instagram,25,4,192,2024-11-11,13
C7854,21,F,31095,Instagram,23,3,81,2025-02-09,19
C7855,34,F,107432,TikTok,13,2,96,2025-01-28,18
C7856,49,F,105214,Facebook,22,1,45,2024-11-12,15
C7857,40,M,102008,Instagram,23,2,48,2025-03-19,15
C7858,25,M,80874,TikTok,19,1,39,2025-02-19,15
C7859,44,F,75472,Instagram,19,1,45,2025-03-17,11
C7860,42,M,78576,Facebook,24,3,129,2024-12-18,23
C7861,59,M,94134,TikTok,22,3,246,2025-03-04,5
C7862,38,M,48263,Facebook,23,2,194,2024-12-21,33
C7863,50,F,41893,Instagram,16,3,156,2024-11-03,16
C7864,54,M,117916,Instagram,14,1,22,2024-10-20,14
C7865,57,F,90444,Facebook,20,3,114,2025-03-10,20
C7866,26,M,60018,Facebook,17,3,69,2025-02-23,33
C7867,29,F,56946,TikTok,15,3,75,2025-01-14,8
C7868,29,F,56042,Instagram,26,3,243,2024-10-12,21
C7869,58,F,41020,Instagram,26,2,70,2024-12-21,19
C7870,47,M,110454,Instagram,17,5,260,2025-01-04,22
C7871,48,M,54511,Instagram,24,2,184,2024-11-02,14
C7872,32,F,111423,Instagram,21,1,68,2025-01-21,20
C7873,57,M,65137,Instagram,27,3,117,2024-12-24,11
C7874,41,F,83024,TikTok,23,2,158,2025-01-01,14
C7875,39,M,30833,Facebook,16,2,86,2024-11-13,16
C7876,55,M,42491,Instagram,21,2,148,2024-11-24,11
C7877,53,F,88423,Facebook,15,1,23,2025-03-12,24
C7878,39,F,67281,TikTok,21,1,44,2025-02-21,17
C7879,56,F,28171,TikTok,16,1,71,2025-03-18,14
C7880,29,F,78057,Facebook,22,3,132,2024-10-05,28
C7881,22,F,37640,TikTok,13,4,332,2024-11-26,15
C7882,29,M,116552,Instagram,18,1,90,2024-11-22,21
C7883,44,F,27181,Instagram,22,4,284,2024-12-18,22
C7884,29,M,40672,TikTok,26,1,41,2024-12-07,16
C7885,25,M,70060,Facebook,29,2,142,2024-12-02,28
C7886,33,M,79987,Facebook,31,4,324,2025-03-20,25
C7887,34,F,64925,Instagram,21,2,100,2024-10-04,23
C7888,49,M,51194,Facebook,15,1,31,2024-10-18,33
C7889,35,F,80339,Instagram,22,4,112,2025-02-04,21
C7890,57,F,56940,Instagram,25,2,70,2024-12-28,15
C7891,46,M,60269,TikTok,22,3,144,2024-10-28,11
C7892,41,F,108114,TikTok,20,2,188,2024-11-26,5
C7893,28,F,32458,Instagram,19,3,216,2025-02-11,15
C7894,26,M,68971,Instagram,19,2,192,2024-11-17,21
C7895,53,F,97352,Facebook,18,2,98,2025-02-26,21
C7896,21,M,52273,Facebook,24,2,92,2024-12-25,27
C7897,42,F,85441,TikTok,25,4,300,2024-10-19,16
C7898,43,F,70063,TikTok,22,1,98,2024-12-25,10
C7899,28,F,85588,Facebook,20,3,120,2025-01-28,24
C7900,26,F,115474,Facebook,24,3,75,2024-10-19,30
C7901,51,F,40653,Instagram,21,2,178,2025-01-27,20
C7902,54,F,100966,Facebook,22,2,66,2025-01-29,20
C7903,49,F,92062,Instagram,14,3,291,2024-12-02,12
C7904,56,M,43140,TikTok,21,1,80,2025-01-02,13
C7905,53,F,29153,Instagram,20,3,141,2024-12-04,10
C7906,58,F,113728,Facebook,12,3,243,2024-12-10,18
C7907,45,F,23146,Facebook,20,1,38,2024-12-03,32
C7908,50,F,99269,TikTok,16,4,104,2025-03-16,10
C7909,39,M,53814,Facebook,20,4,132,2025-02-26,32
C7910,50,F,72774,Instagram,15,2,156,2024-11-23,19
C7911,30,M,90157,Facebook,15,2,40,2024-11-13,30
C7912,25,M,57516,Facebook,26,2,98,2025-01-17,20
C7913,59,M,109346,Instagram,25,1,32,2025-02-11,24
C7914,43,F,39303,Facebook,21,3,222,2024-11-16,20
C7915,33,M,20051,Instagram,18,1,60,2025-01-28,10
C7916,57,F,51518,Instagram,13,3,282,2025-01-26,19
C7917,47,F,80844,Facebook,18,1,82,2024-10-15,32
C7918,49,M,85713,Facebook,17,2,152,2024-12-28,25
C7919,49,M,75009,TikTok,23,3,171,2025-03-04,6
C7920,53,F,68827,TikTok,12,3,288,2025-03-18,12
C7921,36,F,73305,Instagram,21,4,288,2025-01-25,18
C7922,56,M,37202,Facebook,24,2,90,2025-02-26,19
C7923,22,F,53695,Facebook,17,4,252,2024-10-05,22
C7924,59,F,115626,TikTok,18,3,276,2025-02-26,17
C7925,39,M,25371,Facebook,17,2,196,2024-12-16,19
C7926,22,F,35623,TikTok,16,5,155,2025-03-04,13
C7927,44,M,79287,TikTok,14,4,144,2025-03-16,6
C7928,26,M,50253,Facebook,10,1,80,2024-10-30,32
C7929,51,M,30525,Facebook,15,1,94,2025-02-03,27
C7930,24,M,43477,TikTok,25,3,141,2025-03-12,5
C7931,45,M,79391,TikTok,16,2,56,2025-02-19,5
C7932,43,M,25949,Instagram,18,2,98,2024-10-23,22
C7933,56,M,31224,TikTok,29,2,50,2025-01-03,13
C7934,54,F,74495,Instagram,21,2,186,2025-01-23,17
C7935,27,F,60192,Facebook,14,1,67,2025-02-18,27
C7936,56,F,119551,Instagram,16,2,174,2024-10-21,18
C7937,40,F,108040,TikTok,23,3,81,2024-10-17,8
C7938,32,F,82990,Instagram,24,5,275,2025-01-02,14
C7939,29,F,50235,Facebook,16,1,98,2025-02-01,21
C7940,46,F,45401,Facebook,18,3,72,2025-02-25,31
C7941,47,F,35290,TikTok,33,1,45,2024-12-04,10
C7942,42,M,98128,TikTok,29,4,248,2025-02-07,15
C7943,19,M,64279,Facebook,15,3,84,2024-12-12,18
C7944,53,M,102419,TikTok,16,1,84,2024-10-22,7
C7945,59,M,37204,Instagram,16,3,228,2025-01-21,17
C7946,29,M,87314,TikTok,19,1,42,2024-12-18,5
C7947,24,M,114485,Facebook,19,2,120,2024-11-23,21
C7948,39,M,74844,Facebook,17,2,100,2025-02-19,23
C7949,26,F,119805,Facebook,19,3,84,2025-03-18,19
C7950,47,M,73765,Instagram,19,2,196,2024-12-12,15
C7951,26,M,114654,Facebook,18,2,68,2025-03-16,17
C7952,52,M,113807,TikTok,30,1,20,2024-10-27,19
C7953,31,F,67634,Instagram,13,1,75,2024-12-06,16
C7954,35,F,101375,Facebook,19,1,31,2024-11-22,33
C7955,52,M,108859,TikTok,12,4,144,2025-01-22,10
C7956,50,F,115880,Facebook,28,4,92,2025-02-20,32
C7957,21,F,33178,Facebook,12,5,260,2025-01-01,32
C7958,59,F,72095,Instagram,24,2,180,2025-01-19,12
C7959,23,M,52396,Instagram,27,3,165,2025-02-05,17
C7960,59,M,106780,Facebook,18,4,252,2024-12-20,19
C7961,21,M,25195,Instagram,22,4,352,2024-10-12,22
C7962,59,F,33376,TikTok,18,5,185,2024-10-10,15
C7963,50,F,59073,Facebook,26,1,77,2024-11-19,33
C7964,44,F,113542,TikTok,15,4,360,2025-01-06,11
C7965,53,F,109450,Facebook,26,2,132,2025-02-08,24
C7966,28,F,39925,Instagram,15,2,184,2024-10-12,19
C7967,48,M,114823,Instagram,23,3,111,2025-02-26,12
C7968,27,M,38884,TikTok,14,2,130,2025-01-12,19
C7969,28,F,51826,TikTok,21,1,78,2025-01-15,6
C7970,32,M,35187,Instagram,24,3,141,2025-01-17,19
C7971,37,M,98858,Facebook,30,2,110,2025-01-02,18
C7972,50,F,110426,Facebook,19,5,305,2024-10-19,27
C7973,25,F,82056,Instagram,17,2,116,2024-11-06,23
C7974,44,F,61157,TikTok,23,2,82,2025-01-09,8
C7975,25,M,62315,Facebook,23,1,38,2025-03-04,15
C7976,30,F,52875,Facebook,20,1,42,2025-03-13,24
C7977,53,M,35103,Facebook,16,1,51,2025-01-02,31
C7978,43,M,60656,Instagram,23,2,50,2025-03-04,15
C7979,36,F,107149,TikTok,24,2,138,2025-01-06,19
C7980,54,M,115564,Facebook,24,3,87,2025-01-14,27
C7981,23,F,66929,Facebook,19,1,74,2025-01-15,21
C7982,30,M,42438,Instagram,14,3,108,2024-10-09,10
C7983,23,F,76493,Facebook,19,1,48,2025-02-02,28
C7984,19,F,20069,Facebook,21,5,230,2025-02-28,15
C7985,53,M,41347,Facebook,23,2,96,2025-02-13,21
C7986,43,M,101694,TikTok,10,5,195,2024-12-17,6
C7987,29,F,42787,Instagram,24,3,228,2025-01-02,18
C7988,25,M,79586,Facebook,16,1,45,2025-01-02,17
C7989,53,M,23092,Facebook,27,1,38,2024-11-04,31
C7990,31,F,58243,Facebook,27,4,352,2024-11-03,30
C7991,19,F,105860,Facebook,23,3,189,2024-10-27,33
C7992,37,M,92553,TikTok,25,4,364,2024-12-09,5
C7993,42,F,74424,Instagram,15,3,96,2024-12-17,22
C7994,28,F,58059,Instagram,13,4,236,2025-01-05,23
C7995,23,M,37116,Instagram,21,3,63,2024-10-13,19
C7996,42,F,99101,Instagram,28,4,324,2024-12-09,20
C7997,21,F,37485,Instagram,22,1,41,2024-12-27,10
C7998,45,F,56911,Instagram,26,3,297,2024-10-18,21
C7999,31,M,90259,TikTok,24,3,72,2024-12-10,5
C8000,55,M,80990,Facebook,20,3,144,2024-12-08,21
C8001,58,F,48141,Instagram,12,5,295,2025-03-21,13
C8002,43,M,70624,TikTok,16,1,35,2025-02-28,16
C8003,28,M,53239,TikTok,23,1,99,2024-12-23,13
C8004,21,F,108719,Instagram,22,5,290,2024-10-24,15
C8005,47,F,109501,Instagram,19,2,50,2025-01-28,10
C8006,21,M,82798,Instagram,17,3,120,2025-03-14,13
C8007,58,M,85982,TikTok,23,1,73,2025-01-25,15
C8008,50,F,84496,TikTok,17,4,88,2024-12-24,10
C8009,34,F,38325,Instagram,15,4,188,2024-10-06,11
C8010,40,F,59047,Instagram,17,4,372,2025-03-08,22
C8011,41,M,79068,TikTok,16,2,116,2024-11-17,17
C8012,59,F,34642,Facebook,22,2,46,2024-11-12,32
C8013,49,M,47641,Facebook,20,3,252,2025-01-02,29
C8014,54,M,107998,Instagram,21,1,56,2024-10-12,10
C8015,54,M,107680,Facebook,22,3,213,2025-03-22,29
C8016,52,F,66538,Facebook,17,4,264,2024-10-23,31
C8017,57,F,106292,TikTok,29,1,26,2025-02-21,17
C8018,46,M,97878,TikTok,17,1,34,2024-12-15,8
C8019,19,M,32644,Facebook,24,4,396,2025-01-31,17
C8020,39,F,51489,Facebook,25,1,93,2025-01-11,31
C8021,19,M,54531,Facebook,18,1,91,2024-11-12,23
C8022,42,M,112828,Instagram,23,2,192,2024-11-18,14
C8023,26,M,116839,Instagram,15,1,28,2024-11-02,22
C8024,50,M,91541,Facebook,18,1,67,2024-12-30,20
C8025,28,F,25176,TikTok,11,5,130,2024-12-19,19
C8026,56,M,96173,Instagram,20,3,141,2024-11-15,24
C8027,34,F,79299,Instagram,10,3,138,2025-02-08,12
C8028,42,F,93477,TikTok,20,1,94,2024-10-22,8
C8029,20,F,35015,Instagram,19,1,89,2024-12-20,13
C8030,22,M,91758,Facebook,22,1,91,2025-03-09,22
C8031,42,M,75521,Instagram,18,1,37,2025-03-12,12
C8032,27,M,28573,Instagram,15,3,96,2025-01-09,13
C8033,20,M,23467,TikTok,27,1,34,2025-03-22,12
C8034,25,M,106086,Instagram,25,3,147,2025-02-14,12
