Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,CAC,LTV,Rentabilidad,LTV_CAC_Ratio
2071,56,Male,Jewelry,Accessories,88,Nebraska,XL,Red,Spring,3.1,No,Cash,Express,No,No,14,Cash,Monthly,34.0,1341,39.44117647058823,39.44117647058823
2072,69,Male,Jacket,Outerwear,100,South Carolina,S,Yellow,Fall,4.8,No,Debit Card,Store Pickup,No,No,37,PayPal,Quarterly,82.0,693,8.451219512195122,8.451219512195122
2073,39,Male,Backpack,Accessories,66,Massachusetts,M,Beige,Winter,3.9,No,Credit Card,Next Day Air,No,No,22,Bank Transfer,Weekly,18.0,1339,74.38888888888889,74.38888888888889
2074,38,Male,Belt,Accessories,25,Texas,S,Green,Winter,3.5,No,Debit Card,Next Day Air,No,No,2,PayPal,Every 3 Months,27.0,485,17.962962962962962,17.962962962962962
2075,36,Male,Scarf,Accessories,53,Florida,M,White,Summer,3.1,No,Credit Card,Free Shipping,No,No,44,Debit Card,Fortnightly,62.0,1578,25.451612903225808,25.451612903225808
2076,46,Male,Sweater,Clothing,28,South Carolina,S,Turquoise,Fall,4.7,No,Bank Transfer,Express,No,No,49,Debit Card,Monthly,111.0,1906,20.945054945054945,17.17117117117117
2077,59,Male,Gloves,Accessories,23,Florida,S,Indigo,Fall,4.6,No,Cash,Free Shipping,No,No,22,Debit Card,Bi-Weekly,88.0,1024,11.636363636363637,11.636363636363637
2078,64,Male,Scarf,Accessories,34,Nebraska,L,Orange,Fall,3.3,No,Bank Transfer,Free Shipping,No,No,26,Bank Transfer,Annually,94.0,1064,11.319148936170214,11.319148936170214
2079,49,Male,Dress,Clothing,42,Hawaii,M,Blue,Spring,3.2,No,Venmo,Next Day Air,No,No,40,Debit Card,Weekly,61.0,676,16.48780487804878,11.081967213114755
2080,32,Male,Jeans,Clothing,24,Montana,L,Violet,Summer,3.1,No,Debit Card,Next Day Air,No,No,16,PayPal,Quarterly,51.0,1548,49.935483870967744,30.352941176470587
2081,29,Male,Sunglasses,Accessories,47,South Dakota,S,Gray,Fall,3.5,No,Credit Card,Free Shipping,No,No,17,Debit Card,Bi-Weekly,10.0,1375,137.5,137.5
2082,24,Male,Coat,Outerwear,78,Alabama,S,Cyan,Spring,4.3,No,Credit Card,Standard,No,No,48,Bank Transfer,Bi-Weekly,28.0,988,35.285714285714285,35.285714285714285
2083,41,Male,Jeans,Clothing,89,Arkansas,M,Yellow,Summer,2.9,No,Cash,Free Shipping,No,No,28,Venmo,Every 3 Months,51.0,1568,50.58064516129032,30.745098039215687
2084,41,Male,Scarf,Accessories,59,Mississippi,L,Orange,Fall,2.7,No,Credit Card,Store Pickup,No,No,26,Credit Card,Fortnightly,31.0,973,31.387096774193548,31.387096774193548
2085,32,Male,Blouse,Clothing,94,Vermont,S,Brown,Summer,4.0,No,Bank Transfer,Standard,No,No,43,Bank Transfer,Quarterly,95.0,1425,19.0,15.0
2086,69,Male,Jeans,Clothing,49,New York,M,Teal,Fall,4.6,No,Cash,Free Shipping,No,No,38,Debit Card,Weekly,75.0,1678,30.509090909090908,22.373333333333335
2087,65,Male,Dress,Clothing,89,North Dakota,L,Beige,Summer,4.7,No,Credit Card,2-Day Shipping,No,No,36,Cash,Every 3 Months,108.0,1539,17.488636363636363,14.25
2088,54,Male,Hat,Accessories,91,Wisconsin,M,Blue,Summer,4.7,No,Credit Card,Standard,No,No,1,Credit Card,Weekly,81.0,1050,12.962962962962964,12.962962962962964
2089,39,Male,Sandals,Footwear,89,California,L,Orange,Spring,4.0,No,Cash,Standard,No,No,49,Debit Card,Annually,,2270,27.682926829268293,27.682926829268293
2090,37,Male,Jacket,Outerwear,57,Maryland,L,Gold,Spring,3.6,No,Cash,Free Shipping,No,No,41,Credit Card,Every 3 Months,53.0,1559,29.41509433962264,29.41509433962264
2091,51,Male,Socks,Clothing,71,Massachusetts,S,Teal,Winter,3.4,No,Debit Card,Free Shipping,No,No,21,Debit Card,Monthly,120.0,426,4.26,3.55
2092,26,Male,Jeans,Clothing,97,Washington,XL,Beige,Fall,3.0,No,PayPal,Next Day Air,No,No,24,Bank Transfer,Quarterly,66.0,852,18.52173913043478,12.909090909090908
2093,42,Male,Sandals,Footwear,45,Minnesota,M,Silver,Fall,2.6,No,Bank Transfer,Next Day Air,No,No,27,Bank Transfer,Weekly,,878,25.823529411764707,25.823529411764707
2094,21,Male,Dress,Clothing,91,Washington,M,Maroon,Spring,4.2,No,Venmo,Store Pickup,No,No,4,Debit Card,Annually,60.0,647,16.175,10.783333333333333
2095,53,Male,Socks,Clothing,25,South Carolina,M,Indigo,Spring,3.4,No,Bank Transfer,Standard,No,No,19,Venmo,Annually,93.0,1458,19.972602739726028,15.67741935483871
2096,36,Male,Hoodie,Clothing,63,New Mexico,M,Gray,Fall,4.0,No,Credit Card,Store Pickup,No,No,1,Bank Transfer,Fortnightly,113.0,986,10.602150537634408,8.725663716814159
2097,21,Male,Dress,Clothing,52,North Carolina,L,Blue,Summer,4.7,No,Debit Card,Free Shipping,No,No,27,Debit Card,Annually,88.0,337,4.955882352941177,3.8295454545454546
2098,33,Male,Sneakers,Footwear,43,Iowa,S,Cyan,Winter,3.9,No,Credit Card,Next Day Air,No,No,5,Credit Card,Weekly,,1897,28.742424242424242,28.742424242424242
2099,49,Male,T-shirt,Clothing,28,Louisiana,M,White,Summer,3.3,No,Credit Card,2-Day Shipping,No,No,20,Venmo,Quarterly,46.0,775,29.807692307692307,16.847826086956523
2100,31,Male,T-shirt,Clothing,78,Oklahoma,L,Green,Summer,2.9,No,Debit Card,Express,No,No,50,PayPal,Annually,100.0,1052,13.15,10.52
2101,68,Male,Sweater,Clothing,31,Michigan,M,Silver,Spring,4.4,No,PayPal,Free Shipping,No,No,36,Cash,Fortnightly,39.0,973,51.21052631578947,24.94871794871795
2102,49,Male,Shirt,Clothing,23,Oregon,M,Blue,Winter,3.6,No,Cash,Next Day Air,No,No,12,Bank Transfer,Bi-Weekly,50.0,679,22.633333333333333,13.58
2103,23,Male,Hat,Accessories,25,Idaho,M,Brown,Spring,4.5,No,PayPal,Store Pickup,No,No,23,Cash,Monthly,26.0,644,24.76923076923077,24.76923076923077
2104,30,Male,Pants,Clothing,86,Indiana,S,Red,Summer,3.7,No,PayPal,Store Pickup,No,No,21,Venmo,Weekly,33.0,1519,116.84615384615384,46.03030303030303
2105,53,Male,Shoes,Footwear,88,New Mexico,M,Gold,Spring,2.8,No,Bank Transfer,Free Shipping,No,No,47,Venmo,Weekly,,1088,10.88,10.88
2106,65,Male,Gloves,Accessories,35,South Carolina,M,Silver,Spring,4.5,No,Credit Card,Free Shipping,No,No,38,Venmo,Bi-Weekly,55.0,1323,24.054545454545455,24.054545454545455
2107,60,Male,Jewelry,Accessories,34,Vermont,M,Gray,Fall,4.4,No,Cash,Standard,No,No,40,Credit Card,Every 3 Months,87.0,747,8.586206896551724,8.586206896551724
2108,46,Male,Pants,Clothing,75,Delaware,M,Black,Winter,3.3,No,PayPal,Standard,No,No,35,PayPal,Quarterly,59.0,1968,50.46153846153846,33.355932203389834
2109,54,Male,Hoodie,Clothing,46,North Dakota,XL,Beige,Winter,4.2,No,Debit Card,Express,No,No,4,Credit Card,Quarterly,89.0,752,10.898550724637682,8.44943820224719
2110,59,Male,Jewelry,Accessories,31,California,L,Peach,Fall,2.7,No,Cash,Free Shipping,No,No,28,Venmo,Every 3 Months,80.0,980,12.25,12.25
2111,52,Male,Socks,Clothing,93,Montana,L,Cyan,Spring,3.9,No,Cash,Store Pickup,No,No,36,Debit Card,Every 3 Months,50.0,906,30.2,18.12
2112,41,Male,Sunglasses,Accessories,85,Missouri,XL,Pink,Spring,2.6,No,Credit Card,Free Shipping,No,No,15,Bank Transfer,Annually,24.0,531,22.125,22.125
2113,43,Male,Belt,Accessories,68,Tennessee,M,Lavender,Fall,4.5,No,Credit Card,2-Day Shipping,No,No,7,Cash,Fortnightly,34.0,207,6.088235294117647,6.088235294117647
2114,63,Male,Dress,Clothing,40,Virginia,M,Brown,Spring,2.7,No,Credit Card,Store Pickup,No,No,29,PayPal,Every 3 Months,105.0,722,8.494117647058824,6.876190476190477
2115,37,Male,Shirt,Clothing,51,Vermont,M,Magenta,Winter,2.9,No,Credit Card,Standard,No,No,12,Debit Card,Annually,38.0,221,12.277777777777779,5.815789473684211
2116,44,Male,Scarf,Accessories,85,Rhode Island,M,Violet,Winter,3.4,No,Credit Card,Store Pickup,No,No,16,Bank Transfer,Bi-Weekly,34.0,1874,55.11764705882353,55.11764705882353
2117,67,Male,Jacket,Outerwear,23,Kansas,M,Teal,Summer,2.9,No,PayPal,Express,No,No,50,Debit Card,Bi-Weekly,25.0,696,27.84,27.84
2118,27,Male,Dress,Clothing,28,Colorado,L,Brown,Summer,3.8,No,Bank Transfer,Free Shipping,No,No,11,Debit Card,Annually,73.0,1493,28.169811320754718,20.45205479452055
2119,60,Male,Socks,Clothing,44,Georgia,M,Olive,Fall,4.2,No,Bank Transfer,2-Day Shipping,No,No,28,Debit Card,Quarterly,101.0,1351,16.679012345679013,13.376237623762377
2120,58,Male,Jewelry,Accessories,57,Nebraska,M,Indigo,Spring,3.5,No,Debit Card,Store Pickup,No,No,36,Venmo,Bi-Weekly,45.0,1010,22.444444444444443,22.444444444444443
2121,53,Male,Scarf,Accessories,98,Missouri,S,Red,Fall,3.1,No,Venmo,Next Day Air,No,No,38,PayPal,Quarterly,46.0,723,15.717391304347826,15.717391304347826
2122,43,Male,Backpack,Accessories,68,Alaska,M,Olive,Winter,3.5,No,Credit Card,2-Day Shipping,No,No,32,Bank Transfer,Monthly,57.0,1589,27.87719298245614,27.87719298245614
2123,32,Male,Jacket,Outerwear,36,Virginia,L,Teal,Fall,4.0,No,PayPal,Express,No,No,42,Debit Card,Weekly,63.0,896,14.222222222222221,14.222222222222221
2124,54,Male,Coat,Outerwear,71,Nebraska,L,Cyan,Spring,3.7,No,Cash,Express,No,No,22,Debit Card,Bi-Weekly,16.0,1244,77.75,77.75
2125,47,Male,Skirt,Clothing,60,Rhode Island,M,Teal,Fall,4.2,No,Venmo,Next Day Air,No,No,22,Venmo,Quarterly,52.0,1017,31.78125,19.557692307692307
2126,57,Male,Coat,Outerwear,87,New Hampshire,M,Beige,Fall,4.8,No,Credit Card,Store Pickup,No,No,31,PayPal,Quarterly,93.0,1363,14.655913978494624,14.655913978494624
2127,63,Male,Shoes,Footwear,38,Alabama,XL,Magenta,Winter,4.1,No,PayPal,Express,No,No,28,Credit Card,Monthly,,896,11.636363636363637,11.636363636363637
2128,70,Male,Boots,Footwear,45,North Carolina,M,Indigo,Spring,4.5,No,Credit Card,2-Day Shipping,No,No,40,Debit Card,Weekly,,1188,27.627906976744185,27.627906976744185
2129,62,Male,Coat,Outerwear,47,New Mexico,L,Cyan,Fall,2.7,No,PayPal,2-Day Shipping,No,No,21,PayPal,Weekly,43.0,659,15.325581395348838,15.325581395348838
2130,40,Male,Skirt,Clothing,57,Minnesota,L,Orange,Fall,2.8,No,Credit Card,Store Pickup,No,No,12,PayPal,Every 3 Months,45.0,1002,40.08,22.266666666666666
2131,25,Male,Backpack,Accessories,68,Arizona,L,Violet,Summer,3.7,No,Debit Card,Free Shipping,No,No,33,Credit Card,Annually,52.0,1413,27.173076923076923,27.173076923076923
2132,19,Male,Shorts,Clothing,52,Montana,M,Red,Fall,3.6,No,Credit Card,Express,No,No,9,Bank Transfer,Fortnightly,83.0,1884,29.904761904761905,22.698795180722893
2133,25,Male,Skirt,Clothing,87,Vermont,M,Magenta,Fall,4.7,No,PayPal,2-Day Shipping,No,No,15,Debit Card,Weekly,35.0,1221,81.4,34.885714285714286
2134,21,Male,Hat,Accessories,34,Maine,M,Olive,Summer,3.8,No,PayPal,Standard,No,No,13,Bank Transfer,Annually,22.0,367,16.681818181818183,16.681818181818183
2135,55,Male,Sandals,Footwear,41,Virginia,XL,Maroon,Winter,2.9,No,Venmo,Standard,No,No,35,Credit Card,Fortnightly,,965,12.0625,12.0625
2136,34,Male,Sunglasses,Accessories,94,California,S,Yellow,Winter,4.6,No,Credit Card,Next Day Air,No,No,1,Debit Card,Every 3 Months,26.0,701,26.96153846153846,26.96153846153846
2137,47,Male,Sunglasses,Accessories,93,New York,M,Red,Summer,2.8,No,Bank Transfer,Standard,No,No,25,Bank Transfer,Fortnightly,79.0,1372,17.367088607594937,17.367088607594937
2138,27,Male,Socks,Clothing,51,Indiana,XL,Purple,Winter,4.6,No,Bank Transfer,2-Day Shipping,No,No,20,Credit Card,Every 3 Months,66.0,1311,28.5,19.863636363636363
2139,67,Male,Sweater,Clothing,42,Mississippi,M,Teal,Fall,2.8,No,Venmo,Next Day Air,No,No,36,Venmo,Quarterly,35.0,1121,74.73333333333333,32.02857142857143
2140,40,Male,Boots,Footwear,95,New York,M,Red,Winter,3.0,No,Credit Card,Free Shipping,No,No,33,Cash,Weekly,,790,15.192307692307692,15.192307692307692
2141,53,Male,Handbag,Accessories,90,New Mexico,M,Brown,Fall,3.7,No,Cash,Standard,No,No,36,Cash,Fortnightly,65.0,1440,22.153846153846153,22.153846153846153
2142,24,Male,Dress,Clothing,98,Kentucky,M,Peach,Winter,4.1,No,Credit Card,2-Day Shipping,No,No,32,PayPal,Annually,35.0,465,31.0,13.285714285714286
2143,47,Male,Hat,Accessories,39,North Dakota,M,Maroon,Winter,4.3,No,Venmo,Next Day Air,No,No,21,Venmo,Quarterly,62.0,839,13.53225806451613,13.53225806451613
2144,53,Male,Sandals,Footwear,66,Arkansas,L,Red,Fall,3.8,No,Debit Card,Next Day Air,No,No,48,Venmo,Bi-Weekly,,1092,15.6,15.6
2145,47,Male,Shoes,Footwear,23,Maryland,L,Orange,Winter,3.7,No,Cash,Free Shipping,No,No,25,PayPal,Quarterly,,853,27.516129032258064,27.516129032258064
2146,38,Male,Skirt,Clothing,73,Connecticut,S,White,Winter,4.8,No,Debit Card,Standard,No,No,32,PayPal,Annually,85.0,1730,26.615384615384617,20.352941176470587
2147,48,Male,Sunglasses,Accessories,23,Utah,XL,White,Summer,4.6,No,Debit Card,Standard,No,No,45,PayPal,Every 3 Months,47.0,352,7.48936170212766,7.48936170212766
2148,47,Male,Skirt,Clothing,43,Missouri,S,Charcoal,Fall,4.8,No,PayPal,Standard,No,No,4,Cash,Fortnightly,90.0,428,6.114285714285714,4.7555555555555555
2149,19,Male,T-shirt,Clothing,45,Nebraska,XL,Turquoise,Winter,4.6,No,PayPal,2-Day Shipping,No,No,19,PayPal,Bi-Weekly,84.0,205,3.203125,2.4404761904761907
2150,38,Male,Sandals,Footwear,21,Hawaii,L,Orange,Winter,4.0,No,Bank Transfer,Standard,No,No,1,Bank Transfer,Weekly,,1586,88.11111111111111,88.11111111111111
2151,57,Male,Shirt,Clothing,40,Illinois,M,Orange,Spring,2.6,No,PayPal,2-Day Shipping,No,No,12,Cash,Weekly,103.0,262,3.1566265060240966,2.5436893203883497
2152,70,Male,Jeans,Clothing,58,Vermont,L,Brown,Fall,2.6,No,Venmo,2-Day Shipping,No,No,18,Venmo,Monthly,106.0,334,3.883720930232558,3.150943396226415
2153,38,Male,Shorts,Clothing,48,New Jersey,L,Magenta,Summer,4.5,No,Bank Transfer,Next Day Air,No,No,43,Bank Transfer,Bi-Weekly,97.0,1637,21.25974025974026,16.876288659793815
2154,35,Male,Shirt,Clothing,94,Kentucky,M,Violet,Fall,4.2,No,Credit Card,Free Shipping,No,No,31,PayPal,Annually,96.0,1935,25.460526315789473,20.15625
2155,46,Male,Scarf,Accessories,74,Wyoming,M,Violet,Spring,3.4,No,Debit Card,Store Pickup,No,No,33,Cash,Every 3 Months,99.0,1878,18.96969696969697,18.96969696969697
2156,32,Male,Handbag,Accessories,51,Hawaii,L,Yellow,Fall,3.7,No,Debit Card,Store Pickup,No,No,46,PayPal,Monthly,73.0,1517,20.78082191780822,20.78082191780822
2157,38,Male,Skirt,Clothing,83,Missouri,M,Maroon,Winter,3.6,No,PayPal,Next Day Air,No,No,41,Debit Card,Bi-Weekly,115.0,1891,19.905263157894737,16.443478260869565
2158,41,Male,Handbag,Accessories,68,Mississippi,L,Turquoise,Winter,4.0,No,Debit Card,Next Day Air,No,No,41,Venmo,Fortnightly,52.0,1803,34.67307692307692,34.67307692307692
2159,19,Male,Gloves,Accessories,84,Massachusetts,XL,Olive,Spring,4.6,No,Credit Card,Standard,No,No,9,Bank Transfer,Fortnightly,52.0,1680,32.30769230769231,32.30769230769231
2160,18,Male,Shirt,Clothing,58,Louisiana,M,Peach,Fall,3.0,No,PayPal,Free Shipping,No,No,34,Cash,Annually,82.0,1386,22.35483870967742,16.902439024390244
2161,45,Male,Blouse,Clothing,92,West Virginia,L,Charcoal,Winter,3.3,No,Bank Transfer,Express,No,No,21,PayPal,Annually,114.0,1039,11.053191489361701,9.114035087719298
2162,23,Male,Dress,Clothing,69,Washington,S,Peach,Summer,3.8,No,Credit Card,Express,No,No,5,Debit Card,Fortnightly,50.0,363,12.1,7.26
2163,60,Male,Shorts,Clothing,48,Oregon,S,Black,Summer,2.7,No,Credit Card,Free Shipping,No,No,32,PayPal,Weekly,48.0,489,17.464285714285715,10.1875
2164,52,Male,Shoes,Footwear,60,New York,L,Gray,Spring,4.5,No,Bank Transfer,Express,No,No,44,Bank Transfer,Monthly,,1759,39.97727272727273,39.97727272727273
2165,42,Male,Sandals,Footwear,20,Iowa,S,Olive,Winter,4.8,No,Venmo,Next Day Air,No,No,46,PayPal,Bi-Weekly,,1886,65.03448275862068,65.03448275862068
2166,29,Male,Pants,Clothing,55,Idaho,M,Turquoise,Summer,4.2,No,Bank Transfer,Express,No,No,42,Credit Card,Every 3 Months,66.0,1903,41.369565217391305,28.833333333333332
2167,31,Male,Jacket,Outerwear,88,New Jersey,S,Purple,Spring,3.5,No,Venmo,Express,No,No,50,Credit Card,Bi-Weekly,53.0,1340,25.28301886792453,25.28301886792453
2168,30,Male,Skirt,Clothing,48,Ohio,L,Green,Winter,4.9,No,Venmo,Standard,No,No,33,Venmo,Fortnightly,101.0,1024,12.641975308641975,10.138613861386139
2169,23,Male,Handbag,Accessories,74,Connecticut,M,Beige,Spring,4.1,No,Bank Transfer,Next Day Air,No,No,32,Cash,Quarterly,85.0,812,9.552941176470588,9.552941176470588
2170,31,Male,Coat,Outerwear,42,Florida,M,Brown,Fall,2.9,No,PayPal,Next Day Air,No,No,32,Bank Transfer,Bi-Weekly,19.0,1957,103.0,103.0
2171,40,Male,Sweater,Clothing,32,South Carolina,M,Turquoise,Fall,4.0,No,PayPal,Next Day Air,No,No,37,Venmo,Every 3 Months,68.0,447,9.3125,6.573529411764706
2172,39,Male,Shorts,Clothing,98,Missouri,M,Yellow,Summer,4.6,No,Credit Card,Store Pickup,No,No,9,Cash,Fortnightly,56.0,769,21.36111111111111,13.732142857142858
2173,28,Male,Skirt,Clothing,89,Rhode Island,S,Lavender,Fall,2.8,No,Bank Transfer,Store Pickup,No,No,6,PayPal,Fortnightly,68.0,402,8.375,5.911764705882353
2174,23,Male,Gloves,Accessories,97,Delaware,S,Cyan,Summer,5.0,No,Cash,2-Day Shipping,No,No,36,Venmo,Quarterly,77.0,1294,16.805194805194805,16.805194805194805
2175,42,Male,Backpack,Accessories,49,Colorado,S,Olive,Spring,2.9,No,Cash,Store Pickup,No,No,1,Cash,Annually,89.0,386,4.337078651685394,4.337078651685394
2176,68,Male,Dress,Clothing,50,Nebraska,M,Silver,Spring,3.3,No,Bank Transfer,Free Shipping,No,No,48,Credit Card,Fortnightly,49.0,970,33.44827586206897,19.79591836734694
2177,24,Male,Belt,Accessories,91,Vermont,S,Red,Winter,3.4,No,Venmo,2-Day Shipping,No,No,44,Debit Card,Quarterly,94.0,941,10.01063829787234,10.01063829787234
2178,24,Male,Gloves,Accessories,93,Montana,XL,Green,Winter,3.0,No,Bank Transfer,Express,No,No,9,PayPal,Bi-Weekly,17.0,1730,101.76470588235294,101.76470588235294
2179,21,Male,Jewelry,Accessories,98,Florida,M,Gold,Summer,4.7,No,Debit Card,Standard,No,No,32,Venmo,Annually,25.0,1851,74.04,74.04
2180,49,Male,Socks,Clothing,82,Delaware,L,Lavender,Fall,2.9,No,Credit Card,Next Day Air,No,No,14,PayPal,Monthly,82.0,1874,30.225806451612904,22.853658536585368
2181,41,Male,Coat,Outerwear,37,Connecticut,M,Yellow,Summer,4.1,No,Debit Card,Store Pickup,No,No,43,Cash,Quarterly,87.0,1440,16.551724137931036,16.551724137931036
2182,22,Male,Handbag,Accessories,63,Hawaii,M,Black,Fall,3.2,No,Venmo,Free Shipping,No,No,32,Bank Transfer,Bi-Weekly,54.0,1776,32.888888888888886,32.888888888888886
2183,42,Male,Blouse,Clothing,99,New Mexico,M,Maroon,Winter,2.7,No,Cash,Store Pickup,No,No,26,Venmo,Bi-Weekly,90.0,1258,17.97142857142857,13.977777777777778
2184,30,Male,Shorts,Clothing,37,Kansas,M,Maroon,Spring,4.7,No,PayPal,Store Pickup,No,No,2,Cash,Monthly,86.0,901,13.651515151515152,10.476744186046512
2185,38,Male,Shoes,Footwear,34,Nevada,S,Gold,Spring,3.2,No,PayPal,Free Shipping,No,No,16,PayPal,Every 3 Months,,1815,18.333333333333332,18.333333333333332
2186,40,Male,Shorts,Clothing,32,North Carolina,M,Violet,Winter,2.5,No,Venmo,Express,No,No,50,Debit Card,Every 3 Months,67.0,319,6.787234042553192,4.7611940298507465
2187,55,Male,Sandals,Footwear,23,New Mexico,XL,Teal,Winter,4.3,No,Bank Transfer,Next Day Air,No,No,6,PayPal,Every 3 Months,,1655,59.107142857142854,59.107142857142854
2188,37,Male,Blouse,Clothing,78,Idaho,M,Violet,Spring,4.4,No,Venmo,Free Shipping,No,No,20,PayPal,Annually,69.0,1990,40.61224489795919,28.840579710144926
2189,41,Male,Coat,Outerwear,54,California,M,Brown,Winter,4.7,No,PayPal,Next Day Air,No,No,9,Credit Card,Weekly,85.0,907,10.670588235294117,10.670588235294117
2190,38,Male,Blouse,Clothing,94,Wisconsin,XL,Brown,Fall,4.0,No,PayPal,Express,No,No,47,Credit Card,Bi-Weekly,100.0,1309,16.3625,13.09
2191,42,Male,Belt,Accessories,75,Alaska,S,Maroon,Spring,4.6,No,Debit Card,Express,No,No,33,Credit Card,Annually,38.0,1555,40.921052631578945,40.921052631578945
2192,26,Male,Blouse,Clothing,69,Pennsylvania,S,Maroon,Summer,3.8,No,Venmo,Next Day Air,No,No,46,Cash,Bi-Weekly,93.0,918,12.575342465753424,9.870967741935484
2193,41,Male,Scarf,Accessories,35,Virginia,L,Yellow,Winter,3.2,No,Bank Transfer,Next Day Air,No,No,9,Credit Card,Monthly,66.0,682,10.333333333333334,10.333333333333334
2194,27,Male,Shirt,Clothing,78,California,L,Turquoise,Spring,5.0,No,Bank Transfer,Express,No,No,8,PayPal,Monthly,64.0,1120,25.454545454545453,17.5
2195,61,Male,Socks,Clothing,29,Kentucky,M,Silver,Summer,3.5,No,Debit Card,Standard,No,No,48,Bank Transfer,Quarterly,93.0,1127,15.438356164383562,12.118279569892474
2196,58,Male,Jeans,Clothing,62,New York,M,Brown,Fall,3.7,No,Credit Card,Next Day Air,No,No,2,Cash,Monthly,115.0,755,7.947368421052632,6.565217391304348
2197,25,Male,Dress,Clothing,58,Vermont,M,Gray,Spring,4.8,No,Venmo,Next Day Air,No,No,31,PayPal,Weekly,32.0,882,73.5,27.5625
2198,33,Male,Boots,Footwear,88,Pennsylvania,M,Indigo,Summer,3.7,No,PayPal,2-Day Shipping,No,No,40,Venmo,Monthly,,1741,56.16129032258065,56.16129032258065
2199,57,Male,Scarf,Accessories,80,New York,L,Turquoise,Summer,3.5,No,Cash,Free Shipping,No,No,35,Venmo,Monthly,56.0,1907,34.05357142857143,34.05357142857143
2200,39,Male,Scarf,Accessories,47,North Carolina,M,Maroon,Summer,4.9,No,Bank Transfer,Store Pickup,No,No,40,Debit Card,Monthly,79.0,1807,22.873417721518987,22.873417721518987
2201,60,Male,Gloves,Accessories,51,Wyoming,L,Charcoal,Summer,4.7,No,PayPal,Next Day Air,No,No,27,Debit Card,Every 3 Months,62.0,1447,23.338709677419356,23.338709677419356
2202,39,Male,Pants,Clothing,25,Ohio,L,Peach,Spring,4.9,No,Bank Transfer,2-Day Shipping,No,No,10,Venmo,Annually,50.0,317,10.566666666666666,6.34
2203,42,Male,Dress,Clothing,36,Alabama,M,Red,Summer,4.3,No,PayPal,Next Day Air,No,No,23,Credit Card,Weekly,83.0,1165,18.49206349206349,14.036144578313253
2204,53,Male,Dress,Clothing,79,Rhode Island,M,Indigo,Winter,3.1,No,Venmo,Free Shipping,No,No,32,Cash,Quarterly,76.0,1878,33.535714285714285,24.710526315789473
2205,20,Male,Jeans,Clothing,41,Oregon,S,Lavender,Winter,3.4,No,Venmo,2-Day Shipping,No,No,6,Debit Card,Monthly,96.0,638,8.394736842105264,6.645833333333333
2206,46,Male,Sweater,Clothing,68,North Dakota,XL,Red,Fall,2.7,No,PayPal,Express,No,No,27,PayPal,Weekly,83.0,1427,22.650793650793652,17.19277108433735
2207,46,Male,Sandals,Footwear,51,Illinois,L,Green,Spring,2.6,No,PayPal,Store Pickup,No,No,25,Bank Transfer,Fortnightly,,378,3.8969072164948453,3.8969072164948453
2208,69,Male,Handbag,Accessories,38,New Mexico,M,Gray,Fall,2.9,No,Debit Card,Next Day Air,No,No,11,Credit Card,Annually,45.0,1801,40.022222222222226,40.022222222222226
2209,28,Male,Scarf,Accessories,46,Colorado,XL,Violet,Summer,2.7,No,Debit Card,2-Day Shipping,No,No,23,PayPal,Monthly,24.0,1216,50.666666666666664,50.666666666666664
2210,42,Male,Sandals,Footwear,20,Utah,XL,Beige,Summer,4.5,No,Credit Card,2-Day Shipping,No,No,44,Bank Transfer,Quarterly,,1743,23.24,23.24
